"","M1_1_MSS","M1_2_MSS","M5_1_MSS","M5_2_MSS","T49_1_MSS","T49_2_MSS","M42_1_PD","M42_2_PD","M43_1_PD","M43_2_PD","M64_1_PD","M64_2_PD"
"193",30990.41567,38554.40266,61433.55961,50010.5762,124650.319,193673.0368,72037.91694,148443.836,1018.122784,3965.474694,15151.77624,22211.3395
"194",62421.13536,27604.55502,59256.34071,57665.8515,2611847.561,1626424.348,694977.6062,966982.4736,54829.68112,45226.18739,149083.4365,144639.879
"195",30918.03433,22982.49349,63881.41743,50319.52992,1674689.274,1146537.079,394923.1144,363023.3775,47526.08738,38255.41694,28492.97442,23946.85147
"196",33319.02187,25868.65406,16414.0597,14593.0175,72913.69363,45738.58054,51656.0514,67766.36871,13722.76949,16937.4482,27330.10287,31470.96357
"197",24971.84488,15539.64268,3256.694406,6355.989737,56728.43865,36794.5734,79935.81012,65244.87929,83320.93348,40504.0946,140891.6303,113375.7126
"198",2317.174483,7737.276756,0,0,2225.845057,19014.21848,0,0,6693.577209,20827.40811,0,31047.16991
"199",4374.70243,860.2862244,0,39.38313257,12117.77364,22733.95951,6543.318163,9980.531534,898.7767699,1642.325854,49729.23769,25096.56488
"200",17741.97989,2697.267966,1235.432224,0,81325.79131,12956.49982,22523.67367,1598.354218,8726.201341,1224.083345,74928.96091,53111.87039
"201",244369.0994,147479.8121,164124.8028,123382.6888,733445.5362,406050.8283,930851.0941,1584447.258,1138083.487,891778.6803,1681335.96,1377263.645
"202",1255.429029,0,488.0132103,719.6532887,0,0,0,0,26183.05461,81413.96945,33009.78118,114887.1096
"203",45.56531986,2.393337354,6029.989918,5624.273277,1932.078366,65737.62585,0,3501.118823,0,778.7459752,240.6799636,65.62530559
"204",6619.935479,3249.765746,975.8676518,0,11655.29177,16273.52249,10909.22449,13086.57007,9094.76252,8239.803433,14986.57532,16303.23302
"205",16218.07388,17492.36765,160578.4806,158272.4768,176211.6822,135988.4792,319783.8491,929387.691,917849.503,791942.7771,2040494.748,2706991.817
"206",31752.86058,21924.98076,2960.320681,727.694464,31581.33542,35495.66023,13847.43518,16547.45021,18599.23759,2016.908859,36593.58105,32127.833
"207",1202.618264,465.704455,26.27252476,0,2275.924502,0,0,28035.02315,20849.55284,39661.38666,51669.24489,41629.29205
"208",10610.80472,8225.631147,12079.61934,10733.2102,260163.7788,204948.5145,40667.37103,49387.61775,26959.41013,28926.05754,61783.95627,56858.38086
"209",27085.97735,18023.10842,6052.607792,8448.574058,75549.90915,39869.79739,78051.03373,128880.5434,143942.4238,96963.00095,167276.0367,164303.146
"210",3026.950979,66723.68728,54565.15839,109054.1683,585290.0415,1675689.965,39677.73796,19920.12442,2845.384133,45578.56685,2833.057984,24299.97415
"211",2836.216749,747.7012681,6141.575587,5200.051335,93810.06767,8209.674595,53193.29633,11473.54371,3927.823514,4580.956957,8423.715987,6298.434455
"212",12976.63676,70952.66136,38652.72833,28827.98201,71675.85278,224726.1537,3972.420026,4076.967197,8791.44191,145377.6057,23505.68193,348427.9162
"213",174474.936,107871.4293,22067.28106,17955.60521,308618.0425,179057.4628,500900.732,337551.3734,586965.6652,453307.2052,608711.658,559438.9088
"214",73903.30389,67007.10002,5247.264914,9201.094836,43602.87724,44466.04125,1004.278393,2010.355842,4679.061399,3949.032585,15628.34746,8106.662689
"215",35442.11117,24912.30329,4309.291983,4245.672059,100516.6512,62914.04516,56563.73314,76974.62403,139763.1989,97895.97954,175184.9339,154668.7021
"216",3235.818709,1831.345764,1631.996078,379.9991343,152285.5922,155065.5458,61000.50936,165593.3887,132530.6101,123244.0081,58779.52529,71510.00297
"217",23358.98229,25459.97815,1385.030258,5740.435342,5770.405192,14603.13064,9924.5135,60217.46548,121803.4723,194766.995,98649.56208,244521.121
"218",17564.35703,12730.92236,1676.198231,5539.885643,5383.993267,8607.4825,2885.326003,19489.04144,53987.91789,103601.7441,52495.77168,124661.9294
"219",8269.011759,35359.34774,19282.53652,15820.38202,113783.5738,272468.3378,0,35046.38385,32169.55112,188978.343,1830.757828,96674.20447
"220",35375.13529,13453.67442,18866.05792,13418.51063,75551.06569,26685.84905,81233.55564,46921.5098,54300.07518,31122.01024,109591.3426,63094.79777
"221",0,0,669.5630533,0,1868.841984,0,21.44063533,7037.539561,14190.43823,90208.8148,44940.25355,33497.88824
"222",52408.1121,32603.47989,39173.29052,40540.20479,381937.9338,229438.1305,52174.69852,42008.03035,17240.3036,11294.81025,53401.296,61680.29963
"223",208792.6286,128520.3064,27664.83871,23819.15064,292724.7014,177714.9491,144751.5176,117821.8566,45700.68571,37112.14082,73932.26568,60070.09847
"224",38707.62037,19957.97872,13020.8367,6668.534496,45054.74184,41605.77929,32231.13049,16693.71113,2810.32683,2205.399133,27770.15516,18156.93148
"225",19258.78105,9409.763492,5545.790706,2923.612862,35915.81824,17242.27204,9939.715245,5625.260379,10871.95134,13319.6011,22028.27611,22678.16664
"226",59302.01571,38654.94483,15941.88408,18548.30877,317832.0836,197220.7574,1143073.923,1151718.433,455002.1135,418611.0045,766215.748,778479.5373
"227",49267.7518,31655.63302,13603.62582,14876.009,102907.4465,71440.78789,219770.6121,194643.608,266854.969,204746.9899,123153.9365,104561.133
"228",130755.523,79262.18022,38587.31601,32054.09573,394201.1947,246338.0427,539772.3867,385942.8097,304721.8717,205857.3791,759733.9527,639213.8982
"229",51449.78523,71821.34819,11843.08716,10615.20658,5409.199037,12618.34442,1803.875847,3451.893151,30705.86207,23337.89597,13170.08822,56520.10561
"230",6616.600101,4440.662155,0,0,19675.92548,12816.02481,3490.524541,6035.437171,13655.78201,9216.277951,18571.56986,11235.53518
"231",23343.97447,13438.48758,3971.041701,4046.300966,90405.1848,56659.71019,20736.26434,54386.36227,37522.6208,38506.56832,381382.0087,359858.4076
"232",28091.91354,7124.12277,6389.652123,2262.102657,41522.53613,15251.08923,203654.7255,91548.59548,41262.36597,18714.69251,88960.45304,61174.85812
"233",21659.59942,33360.24355,19688.34623,10998.07457,136451.7223,139046.0628,44773.27484,48124.6327,438475.7225,745702.0765,427407.1055,1042551.35
"234",103412.4069,127537.6609,81335.90187,72397.6568,630386.5768,807383.8171,263560.6404,411258.093,822012.4608,1761321.054,337552.2471,908231.3113
"235",93.38491036,92.69229889,868.1687217,246.8800736,8067.037599,3163.926059,8890.055232,7294.611303,4380.036015,2685.012191,7788.731838,5168.867504
"236",41543.14736,12421.44091,15495.99985,5558.208447,375481.8534,201031.8482,238782.2365,266575.7254,103772.3587,80765.0698,854018.1886,694346.1863
"237",67502.02553,64142.87073,24992.1596,18732.74604,32669.99479,55738.71913,2008.566331,4448.933418,28447.62661,33016.06082,12151.1415,20620.6426
"238",53242.32397,37526.63539,25233.02051,26579.24361,209221.4266,165476.7884,809511.5982,551924.974,144641.5467,119196.4765,212911.9111,144233.8343
"239",61680.53029,50131.20998,33154.91541,31015.53249,278648.5321,189442.1363,110591.2042,202193.6159,223660.9067,173573.7488,179887.4082,126493.6702
"240",0,31192.87987,832.24664,2923.377618,26960.88352,152444.3689,5198.717623,1995.394783,0,28645.82059,0,43131.38402
"241",24.71435661,11121.55977,51421.10806,189002.3345,2392.477545,0,5506.511176,4214.207592,0,2736.703618,5364.243036,0
"242",0,72141.16013,3694.232384,34451.64714,6486.262944,61192.33028,0,1864.360223,0,614.5572693,0,2475.214567
"243",73.20893095,19667.04731,1184.97544,11573.43753,0,3541.914561,0,0,13565.90557,22826.69279,71.78297297,14162.819
"244",22853.37388,22512.12033,33437.731,20338.40505,678786.5979,405347.7527,675867.6899,513624.9841,48880.14881,40064.79158,195755.7866,153804.2813
"245",209331.5501,144199.661,86563.72486,88736.90608,597554.0145,399089.5985,1339393.368,974046.3331,467844.8363,327912.7212,754744.104,699713.8348
"246",55642.84107,35847.83405,5462.375146,6725.799843,68642.74781,52121.05033,10293.09668,37358.36094,27707.50432,18683.60762,55374.77516,46879.90424
"247",1803969.999,1087570.721,466716.6978,381130.5536,4162986.909,2448258.407,1504673.481,1611934.145,2042908.826,1544413.903,5488494.348,6169213.339
"248",21585.06244,13092.48748,1849.694556,1164.280591,123807.5635,66326.76853,22243.18458,21799.20732,43794.499,28663.05345,51878.36695,41231.73059
"249",33047.41944,10663.5741,14673.14907,8000.311408,240226.2864,43364.9691,210708.0922,63894.16255,62522.41226,11487.21855,134437.9188,76994.74335
"250",17162.54724,17549.78276,5202.19597,2179.55794,192005.0801,206358.5657,196613.4328,233564.2327,42373.83567,113437.8575,147729.4983,97678.1305
"251",1386.460767,88.07185635,995.4450771,466.6145454,48474.03278,6171.870937,138903.4898,101913.1072,19246.79937,11705.20124,46529.2015,23637.61683
"252",6317.661838,7267.595339,591.0260098,140.246655,22764.23121,44470.9553,7434.237904,16355.54331,1360.567326,5643.930768,18783.60246,13758.19577
"253",76333.4014,19221.34429,12019.31485,6912.018754,624070.8918,98136.20804,58818.3673,10651.48249,132165.8091,22568.47406,200033.2977,156885.2751
"254",31921.83009,14566.73129,3914.655016,1093.311309,351528.0272,362281.3303,40168.20809,69695.28338,62738.85642,94796.53111,226825.815,183771.1594
"255",907.8262316,4016.36669,3217.803711,3081.914398,97788.53489,203137.3977,0,774.404619,0,0,743.879097,4852.721544
"256",46255.8006,34521.47794,16162.1768,6173.40496,332627.0547,178334.5643,2794.228811,18815.36978,5128.949373,5736.327016,9286.724186,14349.59669
"257",7171.584063,2844.981466,1176.499277,1074.992805,3478.30626,916.4553133,175739.0769,119939.0385,19082.06959,11936.6873,171787.0487,134537.7396
"258",13879.37632,8009.168889,10312.35956,9137.370206,31005.38981,44157.07982,73.96265103,3377.044694,55855.289,87826.44359,143543.3248,272081.1671
"259",6405.835046,2033.68437,14402.71908,25405.00784,13606.54065,19483.49165,40628.63743,8944.460437,28327.07236,22892.90169,26262.47922,26273.08686
"260",3911257.007,3901759.374,3164726.258,2967262.758,7113348.267,7304321.926,3908206.749,3581105.878,2407843.832,2246872.207,2605244.378,2449681.921
"261",2435119.389,2350558.856,820182.4369,1208708.829,2339663.584,2189536.437,4028397.766,3218130.562,2109602.837,2106688.63,1849341.07,1636201.953
"262",540256.0947,510088.0348,63881.88356,129058.5723,46833.13524,56347.32748,32403.0009,42353.39103,73785.94935,72201.67529,29326.32507,23298.97857
"263",228474.1368,184749.2184,8715.940691,20086.65378,50871.93708,43364.34023,0,1889.090039,15726.82427,6164.427337,15653.04344,17820.12554
"264",7061.620678,2114.297037,30869.38896,20885.19194,4899.914314,3105.357412,6770.684305,193.1036229,887.2613832,355.0211502,1454.809717,393.8316274
"265",10577981.06,10707468.3,2587718.329,2468096.395,2212208.12,1889289.893,1035824.117,1001673.889,1022025.502,973424.8103,1614283.583,2239916.808
"266",98408.04404,94954.88402,70421.13736,121222.483,128131.233,150176.9002,323122.0422,303889.8099,143490.5625,135234.9835,220638.7071,204409.1097
"267",25112.9602,22619.48298,17422.64816,29509.07337,36390.08796,17118.18908,68682.27552,55200.67647,97113.39891,119684.9604,31361.03921,23444.78947
"268",168935.3604,205912.157,105585.7876,248705.1349,424116.9472,258592.5666,547792.2114,463353.0584,718088.9801,580634.7578,336874.0361,266213.3922
"269",411280.0613,445741.0136,340098.4989,347647.6747,837562.2393,613405.9906,1622890.571,1421573.701,264190.9868,258098.8777,1318078.856,1086416.022
"270",88719.60801,93335.75534,42321.0022,27254.99361,83772.01387,60749.71255,48874.4948,45887.66597,661014.8787,558186.3224,53938.00593,56253.74862
"271",1924.007446,0,0,0,0,680.0841517,0,0,11438.99871,3404.397819,2772.968056,3097.448308
"272",5764.415694,8864.792925,4391.009147,1501.73217,5398.739295,18382.63845,6505.947625,15405.93537,69226.55266,80818.65566,7589.449744,5809.894044
"273",79508.18534,86009.4126,28866.71399,58414.36026,64538.29193,61338.86218,29650.77168,36430.15497,603048.0816,710426.7232,71396.06928,38882.56893
"274",33235.41774,30539.80676,2235.764933,15354.09415,26333.23004,17300.61103,17086.21864,18912.18641,847195.6433,891955.7492,39627.17063,32106.27043
"275",152884.3863,129478.4187,66438.80835,53443.89718,85065.14178,143165.7125,91015.6129,76145.53899,91124.28107,110180.6062,63431.45947,84256.21339
"276",0,635.339071,130.3531329,10.4598866,0,0,11619.17797,13615.05225,42114.04086,47312.80067,15689.6112,8161.884125
"277",903.1525189,819.5557961,485.4975969,2619.548601,2397.649744,1749.403202,0,1660.154935,14166.61243,14830.57514,2359.873157,1293.134366
"278",813.590922,953.5778031,4455.253959,1598.436101,2950.547598,27386.79161,25018.26908,1099.099964,394.4882584,686.4114505,24311.98454,21441.62797
"279",0,0,0,0,0,3723.151287,0,0,670.3851443,0,0,0
"280",6123.030792,2040.869728,3689.603128,691.8628344,1156.647889,10320.83434,104.0744527,10869.344,51821.42961,50732.61605,882.7835788,12236.7721
"281",1684.067889,3.831821746,3397.869977,8437.393717,4746.089595,7901.898595,16447.2928,18348.61251,82850.39111,92160.48281,12270.10488,16249.04394
"282",44802.63968,97298.1044,210465.9787,205762.4399,108646.8749,139731.5905,296899.3511,286418.5171,27216.30194,34899.19441,163252.3066,179271.517
"283",58346.19576,81995.01896,116327.7075,125650.128,113997.6992,77902.22974,348000.4405,432372.4317,66267.50995,68782.05808,196281.9945,169380.0639
"284",9477.021131,10958.48007,7617.293336,26633.31316,8769.839871,8931.846013,25493.29361,2020.248998,31798.45104,34853.07001,33897.06131,12387.22715
"285",29102.76889,23368.97814,16928.6759,34266.958,267333.5876,185720.9355,95688.07777,50293.77239,196115.3333,176438.9963,158191.0256,108380.8291
"286",1441189.115,1518272.354,1363238.387,1603560.416,4118541.838,3349857.656,1396933.025,1352527.385,2737761.423,2475811.786,2455665.809,2260970.789
"287",96805.38111,87597.42627,144856.5576,322704.1742,1039286.148,1031207.125,227784.164,63051.58873,379589.4185,361493.167,317047.3834,312382.0544
"288",13426.41229,13922.65622,17015.82144,26725.57299,308774.2797,198668.5092,19813.83106,19776.44988,78269.73883,79457.6834,50221.02313,45339.88323
"289",345586.3981,355972.1162,383734.4645,302933.5525,381084.0483,554051.1122,480683.5064,521605.2385,181126.3776,208378.2461,371184.9045,422310.4584
"290",261524.2642,225947.7649,227858.0575,212901.8971,968474.7256,1144296.551,313792.825,303795.2067,519307.3382,425825.5988,332168.6892,326983.7864
"291",11829.11317,14447.58975,21578.21846,61380.97031,18231.60292,156912.9473,21281.91411,15200.13662,11919.43197,10830.52043,9216.777597,6808.741959
"292",223847.5754,275392.3284,368497.4562,276001.7307,366657.2416,311387.5439,636519.6456,436274.4226,204480.7599,188394.6198,476640.118,408732.9353
"293",17443.0738,11431.11445,5074.00663,18083.66548,5610.199105,4528.833235,29782.73679,33997.58472,48144.32947,63266.68994,12283.84302,8170.846692
"294",40926.68481,57125.84964,11245.76424,12238.76481,45043.78331,56302.81851,38628.28653,40834.2344,15011.5033,9634.389946,163991.5176,118755.0836
"295",53740.99976,48946.27535,26743.56144,15951.32317,23209.59167,1184.19444,8772.53687,17504.76656,39204.2954,35480.41502,10004.36348,13670.17038
"296",198535.6529,166265.6696,89836.89666,162579.7723,363776.8555,292884.6353,201216.7757,194681.5335,217422.0328,218875.6532,475618.7867,387854.9868
"297",1680.108648,852.5142577,1027.173824,2228.49291,1574.487657,2997.594371,3912.146579,1543.581823,26377.6722,27407.63609,807.9669419,1774.25119
"298",1525.019515,0,1186.902692,9788.087351,106401.7448,117413.3917,0,0,1915.699796,795.9920458,0,0
"299",1468.016127,299.6441214,982.2505879,0,24156.67416,14758.89191,0,27.09941323,0,1774.319973,0,0
"300",477467.3258,443842.4211,622822.0553,591214.3423,532909.9024,463017.3877,336112.6733,349862.6632,439473.7356,379916.5433,145973.5043,198995.4984
"301",663155.3766,576809.6133,620198.5313,779864.7335,1234702.576,1032800.455,622175.7945,475928.9757,421917.4016,402332.8353,1418792.482,1445166.447
"302",55270.59143,24883.5629,7915.318622,12607.27117,76573.55979,78018.15007,94950.92269,60926.7426,239917.9891,219085.9428,103640.5501,42252.06199
"303",62965.2298,81353.40821,55097.56599,52335.99658,260704.2011,239025.4491,188295.5468,174162.0155,259679.1737,197416.7596,201079.9336,215522.5396
"304",10346.23085,17716.68544,23745.21707,24975.40166,62046.19061,47872.60442,146656.9468,121001.5879,89607.21484,63757.44715,101008.9647,61616.12884
"305",284279.6623,327955.4009,195242.6192,180987.5631,881191.313,991237.1346,885290.2007,758850.3405,768164.5482,865165.7569,814870.3707,870472.5317
"306",258158.1265,224007.9911,220001.2708,230668.1252,631319.293,699737.6687,732294.946,773535.4839,618689.7283,801286.1333,846304.9618,751429.2509
"307",37835.09337,30806.7075,7012.397028,27135.29662,48689.27802,34942.86068,34182.60658,17237.79312,16292.05257,12269.01266,29571.28351,21142.67344
"308",11312.98993,2035.591435,40279.11519,17190.99216,19012.75665,12324.74043,42787.9336,11793.08165,75721.33879,64330.85745,34374.40185,26430.24638
"309",11924.91893,15215.25133,11693.42707,60318.64986,23143.36572,25414.53436,30479.76397,32560.89713,45084.23221,46419.95962,46568.56912,38877.97036
"310",77957.02871,62641.03617,168604.0445,161278.4767,55394.48166,68006.8533,414360.6157,373444.2309,60127.1022,74960.92488,294829.0889,545284.5851
"311",69690.95578,45913.0855,34849.30987,30250.16116,12269.03668,7407.614005,5739.909274,5888.244066,97351.83747,106224.0851,21016.01758,26385.59794
"312",115525.0012,95965.68069,401503.8026,377064.8127,253425.1803,286233.1011,1309868.771,740117.9114,223813.9234,62867.23225,706337.9538,761568.5125
"313",0,0,0,0,1062.556196,2652.984137,0,0,16413.63201,18187.659,0,999.1890589
"314",363424.7407,286217.3562,365574.4981,203252.6034,655689.1691,745051.1201,298843.7544,332465.6863,196054.1798,164541.7334,421589.524,609888.3618
"315",186364.5733,114287.1112,118040.7898,150988.9307,71145.06933,126241.9305,53642.13211,77544.76506,89848.61935,80998.24982,124750.2083,118027.4559
"316",108321.7905,115291.6346,42503.37446,56451.48613,67712.49714,65292.69127,55484.98066,68614.31598,20308.06503,10053.56539,50234.17887,35175.2892
